id,user,ascent_stats,bind_stats,breeze_stats,icebox_stats,lotus_stats,split_stats,sunset_stats
4402,o0o0o,"{'RND': '108', 'KPR': '0.56', 'APR': '0.34', 'FKPR': '', 'KMAX': '23'}","{'RND': '45', 'KPR': '0.44', 'APR': '0.40', 'FKPR': '', 'KMAX': '12'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '23', 'KPR': '0.57', 'APR': '0.39', 'FKPR': '', 'KMAX': '13'}","{'RND': '100', 'KPR': '0.67', 'APR': '0.16', 'FKPR': '', 'KMAX': '19'}","{'RND': '62', 'KPR': '0.60', 'APR': '0.29', 'FKPR': '', 'KMAX': '18'}","{'RND': '44', 'KPR': '0.68', 'APR': '0.34', 'FKPR': '', 'KMAX': '17'}"
36670,OBONE,"{'RND': '108', 'KPR': '0.56', 'APR': '0.28', 'FKPR': '', 'KMAX': '20'}","{'RND': '22', 'KPR': '0.50', 'APR': '0.41', 'FKPR': '', 'KMAX': '11'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '23', 'KPR': '0.65', 'APR': '0.35', 'FKPR': '', 'KMAX': '15'}","{'RND': '70', 'KPR': '0.50', 'APR': '0.39', 'FKPR': '', 'KMAX': '12'}","{'RND': '42', 'KPR': '0.43', 'APR': '0.40', 'FKPR': '', 'KMAX': '9'}","{'RND': '44', 'KPR': '0.68', 'APR': '0.30', 'FKPR': '', 'KMAX': '18'}"
1209,SWERL,"{'RND': '84', 'KPR': '0.81', 'APR': '0.12', 'FKPR': '', 'KMAX': '23'}","{'RND': '45', 'KPR': '1.09', 'APR': '0.22', 'FKPR': '', 'KMAX': '28'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '23', 'KPR': '0.48', 'APR': '0.57', 'FKPR': '', 'KMAX': '11'}","{'RND': '65', 'KPR': '0.71', 'APR': '0.28', 'FKPR': '', 'KMAX': '25'}","{'RND': '20', 'KPR': '1.05', 'APR': '0.20', 'FKPR': '', 'KMAX': '21'}","{'RND': '21', 'KPR': '0.48', 'APR': '0.14', 'FKPR': '', 'KMAX': '10'}"
39697,CB,"{'RND': '108', 'KPR': '0.68', 'APR': '0.32', 'FKPR': '', 'KMAX': '24'}","{'RND': '45', 'KPR': '0.78', 'APR': '0.20', 'FKPR': '', 'KMAX': '20'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '23', 'KPR': '0.83', 'APR': '0.35', 'FKPR': '', 'KMAX': '19'}","{'RND': '100', 'KPR': '0.58', 'APR': '0.30', 'FKPR': '', 'KMAX': '16'}","{'RND': '62', 'KPR': '0.61', 'APR': '0.31', 'FKPR': '', 'KMAX': '17'}","{'RND': '44', 'KPR': '0.43', 'APR': '0.36', 'FKPR': '', 'KMAX': '12'}"
41054,GuanG,"{'RND': '108', 'KPR': '0.70', 'APR': '0.17', 'FKPR': '', 'KMAX': '20'}","{'RND': '45', 'KPR': '0.69', 'APR': '0.20', 'FKPR': '', 'KMAX': '16'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '23', 'KPR': '1.30', 'APR': '0.17', 'FKPR': '', 'KMAX': '30'}","{'RND': '100', 'KPR': '0.57', 'APR': '0.20', 'FKPR': '', 'KMAX': '28'}","{'RND': '62', 'KPR': '0.71', 'APR': '0.08', 'FKPR': '', 'KMAX': '17'}","{'RND': '44', 'KPR': '1.02', 'APR': '0.16', 'FKPR': '', 'KMAX': '29'}"
14445,AC,"{'RND': '18', 'KPR': '0.56', 'APR': '0.11', 'FKPR': '', 'KMAX': '10'}","{'RND': '47', 'KPR': '0.72', 'APR': '0.28', 'FKPR': '', 'KMAX': '22'}","{'RND': '17', 'KPR': '1.06', 'APR': '0.65', 'FKPR': '', 'KMAX': '18'}","{'RND': '37', 'KPR': '0.73', 'APR': '0.16', 'FKPR': '', 'KMAX': '17'}","{'RND': '23', 'KPR': '0.65', 'APR': '0.52', 'FKPR': '', 'KMAX': '15'}","{'RND': '38', 'KPR': '0.45', 'APR': '0.39', 'FKPR': '', 'KMAX': '9'}","{'RND': '42', 'KPR': '0.74', 'APR': '0.24', 'FKPR': '', 'KMAX': '19'}"
25339,LockM,"{'RND': '39', 'KPR': '0.72', 'APR': '0.21', 'FKPR': '', 'KMAX': '15'}","{'RND': '118', 'KPR': '0.60', 'APR': '0.24', 'FKPR': '', 'KMAX': '21'}","{'RND': '51', 'KPR': '0.71', 'APR': '0.20', 'FKPR': '', 'KMAX': '25'}","{'RND': '87', 'KPR': '0.52', 'APR': '0.34', 'FKPR': '', 'KMAX': '18'}","{'RND': '102', 'KPR': '0.63', 'APR': '0.34', 'FKPR': '', 'KMAX': '16'}","{'RND': '80', 'KPR': '0.58', 'APR': '0.31', 'FKPR': '', 'KMAX': '17'}","{'RND': '42', 'KPR': '0.62', 'APR': '0.24', 'FKPR': '', 'KMAX': '19'}"
19531,QiuYe,"{'RND': '21', 'KPR': '0.71', 'APR': '0.43', 'FKPR': '', 'KMAX': '15'}","{'RND': '71', 'KPR': '0.41', 'APR': '0.38', 'FKPR': '', 'KMAX': '17'}","{'RND': '34', 'KPR': '0.53', 'APR': '0.50', 'FKPR': '', 'KMAX': '18'}","{'RND': '50', 'KPR': '0.58', 'APR': '0.08', 'FKPR': '', 'KMAX': '16'}","{'RND': '79', 'KPR': '0.68', 'APR': '0.15', 'FKPR': '', 'KMAX': '23'}","{'RND': '42', 'KPR': '0.60', 'APR': '0.50', 'FKPR': '', 'KMAX': '19'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}"
40706,shameless,"{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}"
5011,Abo,"{'RND': '39', 'KPR': '0.56', 'APR': '0.21', 'FKPR': '', 'KMAX': '12'}","{'RND': '118', 'KPR': '0.76', 'APR': '0.21', 'FKPR': '', 'KMAX': '28'}","{'RND': '51', 'KPR': '0.80', 'APR': '0.18', 'FKPR': '', 'KMAX': '23'}","{'RND': '87', 'KPR': '0.76', 'APR': '0.14', 'FKPR': '', 'KMAX': '21'}","{'RND': '102', 'KPR': '0.54', 'APR': '0.22', 'FKPR': '', 'KMAX': '16'}","{'RND': '80', 'KPR': '0.78', 'APR': '0.16', 'FKPR': '', 'KMAX': '28'}","{'RND': '42', 'KPR': '0.74', 'APR': '0.19', 'FKPR': '', 'KMAX': '20'}"
4778,kawaii,"{'RND': '39', 'KPR': '0.67', 'APR': '0.23', 'FKPR': '', 'KMAX': '14'}","{'RND': '118', 'KPR': '0.73', 'APR': '0.40', 'FKPR': '', 'KMAX': '24'}","{'RND': '51', 'KPR': '0.98', 'APR': '0.35', 'FKPR': '', 'KMAX': '30'}","{'RND': '87', 'KPR': '0.68', 'APR': '0.23', 'FKPR': '', 'KMAX': '17'}","{'RND': '102', 'KPR': '0.64', 'APR': '0.38', 'FKPR': '', 'KMAX': '19'}","{'RND': '80', 'KPR': '0.53', 'APR': '0.34', 'FKPR': '', 'KMAX': '13'}","{'RND': '42', 'KPR': '0.40', 'APR': '0.14', 'FKPR': '', 'KMAX': '9'}"
488,Rb,"{'RND': '39', 'KPR': '0.67', 'APR': '0.21', 'FKPR': '', 'KMAX': '17'}","{'RND': '118', 'KPR': '0.67', 'APR': '0.24', 'FKPR': '', 'KMAX': '26'}","{'RND': '51', 'KPR': '0.78', 'APR': '0.35', 'FKPR': '', 'KMAX': '29'}","{'RND': '87', 'KPR': '0.80', 'APR': '0.30', 'FKPR': '', 'KMAX': '24'}","{'RND': '102', 'KPR': '0.97', 'APR': '0.22', 'FKPR': '', 'KMAX': '33'}","{'RND': '80', 'KPR': '0.94', 'APR': '0.24', 'FKPR': '', 'KMAX': '24'}","{'RND': '42', 'KPR': '0.81', 'APR': '0.43', 'FKPR': '', 'KMAX': '22'}"
3045,LuoK1ng,"{'RND': '85', 'KPR': '0.75', 'APR': '0.40', 'FKPR': '', 'KMAX': '23'}","{'RND': '20', 'KPR': '0.75', 'APR': '0.15', 'FKPR': '', 'KMAX': '15'}","{'RND': '40', 'KPR': '0.58', 'APR': '0.40', 'FKPR': '', 'KMAX': '15'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '40', 'KPR': '0.88', 'APR': '0.48', 'FKPR': '', 'KMAX': '21'}","{'RND': '48', 'KPR': '0.63', 'APR': '0.42', 'FKPR': '', 'KMAX': '15'}","{'RND': '39', 'KPR': '0.56', 'APR': '0.21', 'FKPR': '', 'KMAX': '13'}"
37494,Kai,"{'RND': '61', 'KPR': '0.84', 'APR': '0.11', 'FKPR': '', 'KMAX': '22'}","{'RND': '89', 'KPR': '0.84', 'APR': '0.21', 'FKPR': '', 'KMAX': '29'}","{'RND': '74', 'KPR': '0.89', 'APR': '0.08', 'FKPR': '', 'KMAX': '31'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '123', 'KPR': '0.78', 'APR': '0.15', 'FKPR': '', 'KMAX': '18'}","{'RND': '63', 'KPR': '0.79', 'APR': '0.16', 'FKPR': '', 'KMAX': '20'}","{'RND': '117', 'KPR': '0.78', 'APR': '0.19', 'FKPR': '', 'KMAX': '23'}"
5013,cxyy,"{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}"
4770,FengF,"{'RND': '61', 'KPR': '0.80', 'APR': '0.33', 'FKPR': '', 'KMAX': '23'}","{'RND': '89', 'KPR': '0.66', 'APR': '0.34', 'FKPR': '', 'KMAX': '23'}","{'RND': '74', 'KPR': '0.86', 'APR': '0.38', 'FKPR': '', 'KMAX': '40'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '123', 'KPR': '0.88', 'APR': '0.25', 'FKPR': '', 'KMAX': '21'}","{'RND': '63', 'KPR': '0.86', 'APR': '0.21', 'FKPR': '', 'KMAX': '22'}","{'RND': '117', 'KPR': '0.96', 'APR': '0.21', 'FKPR': '', 'KMAX': '28'}"
4710,YOU,"{'RND': '61', 'KPR': '0.79', 'APR': '0.18', 'FKPR': '', 'KMAX': '20'}","{'RND': '89', 'KPR': '0.74', 'APR': '0.38', 'FKPR': '', 'KMAX': '20'}","{'RND': '74', 'KPR': '0.68', 'APR': '0.28', 'FKPR': '', 'KMAX': '19'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '123', 'KPR': '0.55', 'APR': '0.33', 'FKPR': '', 'KMAX': '16'}","{'RND': '63', 'KPR': '0.67', 'APR': '0.48', 'FKPR': '', 'KMAX': '19'}","{'RND': '117', 'KPR': '0.70', 'APR': '0.20', 'FKPR': '', 'KMAX': '24'}"
4712,heybay,"{'RND': '61', 'KPR': '0.70', 'APR': '0.59', 'FKPR': '', 'KMAX': '17'}","{'RND': '89', 'KPR': '0.52', 'APR': '0.37', 'FKPR': '', 'KMAX': '17'}","{'RND': '74', 'KPR': '0.58', 'APR': '0.32', 'FKPR': '', 'KMAX': '20'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '123', 'KPR': '0.72', 'APR': '0.43', 'FKPR': '', 'KMAX': '17'}","{'RND': '63', 'KPR': '0.75', 'APR': '0.32', 'FKPR': '', 'KMAX': '19'}","{'RND': '117', 'KPR': '0.56', 'APR': '0.53', 'FKPR': '', 'KMAX': '19'}"
4720,Haodong,"{'RND': '106', 'KPR': '0.63', 'APR': '0.42', 'FKPR': '', 'KMAX': '20'}","{'RND': '133', 'KPR': '0.66', 'APR': '0.26', 'FKPR': '0.14', 'KMAX': '19'}","{'RND': '86', 'KPR': '0.42', 'APR': '0.29', 'FKPR': '0.11', 'KMAX': '13'}","{'RND': '57', 'KPR': '0.40', 'APR': '0.30', 'FKPR': '0.06', 'KMAX': '13'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '83', 'KPR': '0.48', 'APR': '0.29', 'FKPR': '0.05', 'KMAX': '14'}","{'RND': '99', 'KPR': '0.44', 'APR': '0.34', 'FKPR': '0.03', 'KMAX': '14'}"
3520,ZmjjKK,"{'RND': '106', 'KPR': '0.89', 'APR': '0.24', 'FKPR': '', 'KMAX': '27'}","{'RND': '133', 'KPR': '0.78', 'APR': '0.39', 'FKPR': '0.14', 'KMAX': '24'}","{'RND': '86', 'KPR': '1.06', 'APR': '0.10', 'FKPR': '0.21', 'KMAX': '30'}","{'RND': '57', 'KPR': '0.79', 'APR': '0.16', 'FKPR': '0.19', 'KMAX': '25'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '83', 'KPR': '1.00', 'APR': '0.31', 'FKPR': '0.23', 'KMAX': '30'}","{'RND': '99', 'KPR': '1.02', 'APR': '0.16', 'FKPR': '0.16', 'KMAX': '29'}"
3017,nobody,"{'RND': '106', 'KPR': '0.68', 'APR': '0.27', 'FKPR': '', 'KMAX': '27'}","{'RND': '133', 'KPR': '0.57', 'APR': '0.34', 'FKPR': '0.00', 'KMAX': '17'}","{'RND': '86', 'KPR': '0.71', 'APR': '0.20', 'FKPR': '0.05', 'KMAX': '18'}","{'RND': '57', 'KPR': '0.79', 'APR': '0.18', 'FKPR': '0.06', 'KMAX': '20'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '83', 'KPR': '0.86', 'APR': '0.33', 'FKPR': '0.13', 'KMAX': '28'}","{'RND': '99', 'KPR': '0.71', 'APR': '0.18', 'FKPR': '0.08', 'KMAX': '19'}"
29401,Muggle,"{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}"
15559,CHICHOO,"{'RND': '106', 'KPR': '0.65', 'APR': '0.23', 'FKPR': '', 'KMAX': '22'}","{'RND': '133', 'KPR': '0.77', 'APR': '0.40', 'FKPR': '0.05', 'KMAX': '23'}","{'RND': '86', 'KPR': '0.74', 'APR': '0.08', 'FKPR': '0.00', 'KMAX': '24'}","{'RND': '57', 'KPR': '0.67', 'APR': '0.12', 'FKPR': '0.08', 'KMAX': '16'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '83', 'KPR': '0.58', 'APR': '0.24', 'FKPR': '0.13', 'KMAX': '15'}","{'RND': '99', 'KPR': '0.63', 'APR': '0.25', 'FKPR': '0.05', 'KMAX': '19'}"
4742,Smoggy,"{'RND': '106', 'KPR': '0.76', 'APR': '0.42', 'FKPR': '', 'KMAX': '24'}","{'RND': '133', 'KPR': '0.73', 'APR': '0.23', 'FKPR': '0.27', 'KMAX': '23'}","{'RND': '86', 'KPR': '0.56', 'APR': '0.48', 'FKPR': '0.05', 'KMAX': '15'}","{'RND': '57', 'KPR': '0.84', 'APR': '0.53', 'FKPR': '0.08', 'KMAX': '20'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '83', 'KPR': '0.76', 'APR': '0.35', 'FKPR': '0.08', 'KMAX': '20'}","{'RND': '99', 'KPR': '0.68', 'APR': '0.53', 'FKPR': '0.03', 'KMAX': '16'}"
7870,vanity,"{'RND': '116', 'KPR': '0.57', 'APR': '0.33', 'FKPR': '0.08', 'KMAX': '23'}","{'RND': '115', 'KPR': '0.66', 'APR': '0.51', 'FKPR': '0.10', 'KMAX': '23'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '37', 'KPR': '0.54', 'APR': '0.38', 'FKPR': '0.05', 'KMAX': '10'}","{'RND': '83', 'KPR': '0.61', 'APR': '0.35', 'FKPR': '0.08', 'KMAX': '18'}","{'RND': '38', 'KPR': '0.63', 'APR': '0.32', 'FKPR': '0.05', 'KMAX': '15'}","{'RND': '61', 'KPR': '0.59', 'APR': '0.38', 'FKPR': '0.05', 'KMAX': '13'}"
7871,Xeppaa,"{'RND': '116', 'KPR': '0.71', 'APR': '0.64', 'FKPR': '0.07', 'KMAX': '26'}","{'RND': '115', 'KPR': '0.57', 'APR': '0.34', 'FKPR': '0.10', 'KMAX': '20'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '37', 'KPR': '0.59', 'APR': '0.68', 'FKPR': '0.11', 'KMAX': '13'}","{'RND': '83', 'KPR': '0.73', 'APR': '0.45', 'FKPR': '0.05', 'KMAX': '20'}","{'RND': '38', 'KPR': '0.71', 'APR': '0.39', 'FKPR': '0.08', 'KMAX': '14'}","{'RND': '61', 'KPR': '0.72', 'APR': '0.43', 'FKPR': '0.05', 'KMAX': '16'}"
16003,runi,"{'RND': '68', 'KPR': '0.51', 'APR': '0.29', 'FKPR': '0.03', 'KMAX': '21'}","{'RND': '65', 'KPR': '0.69', 'APR': '0.20', 'FKPR': '0.08', 'KMAX': '18'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '37', 'KPR': '0.73', 'APR': '0.14', 'FKPR': '0.08', 'KMAX': '19'}","{'RND': '60', 'KPR': '0.87', 'APR': '0.33', 'FKPR': '0.08', 'KMAX': '18'}","{'RND': '17', 'KPR': '0.71', 'APR': '0.29', 'FKPR': '0.12', 'KMAX': '12'}","{'RND': '41', 'KPR': '0.85', 'APR': '0.32', 'FKPR': '0.10', 'KMAX': '20'}"
7458,moose,"{'RND': '85', 'KPR': '0.58', 'APR': '0.20', 'FKPR': '0.07', 'KMAX': '19'}","{'RND': '124', 'KPR': '0.85', 'APR': '0.20', 'FKPR': '0.12', 'KMAX': '25'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '117', 'KPR': '0.83', 'APR': '0.20', 'FKPR': '0.07', 'KMAX': '22'}","{'RND': '82', 'KPR': '0.68', 'APR': '0.22', 'FKPR': '0.06', 'KMAX': '18'}","{'RND': '36', 'KPR': '0.58', 'APR': '0.33', 'FKPR': '0.11', 'KMAX': '13'}","{'RND': '110', 'KPR': '0.57', 'APR': '0.22', 'FKPR': '0.08', 'KMAX': '21'}"
18796,OXY,"{'RND': '116', 'KPR': '0.83', 'APR': '0.14', 'FKPR': '0.26', 'KMAX': '35'}","{'RND': '115', 'KPR': '0.94', 'APR': '0.27', 'FKPR': '0.22', 'KMAX': '27'}","{'RND': 0, 'KPR': 0, 'APR': 0, 'FKPR': 0, 'KMAX': 0}","{'RND': '37', 'KPR': '1.00', 'APR': '0.08', 'FKPR': '0.32', 'KMAX': '21'}","{'RND': '83', 'KPR': '0.96', 'APR': '0.29', 'FKPR': '0.27', 'KMAX': '24'}","{'RND': '38', 'KPR': '1.24', 'APR': '0.16', 'FKPR': '0.26', 'KMAX': '27'}","{'RND': '61', 'KPR': '0.93', 'APR': '0.23', 'FKPR': '0.18', 'KMAX': '33'}"
13093,jzz,"{'RND': '41', 'KPR': '0.78', 'APR': '0.32', 'FKPR': '0.17', 'KMAX': '24'}","{'RND': '86', 'KPR': '0.50', 'APR': '0.20', 'FKPR': '0.08', 'KMAX': '14'}","{'RND': '63', 'KPR': '0.73', 'APR': '0.19', 'FKPR': '0.10', 'KMAX': '18'}","{'RND': '41', 'KPR': '0.73', 'APR': '0.22', 'FKPR': '0.10', 'KMAX': '15'}","{'RND': '39', 'KPR': '0.69', 'APR': '0.23', 'FKPR': '0.13', 'KMAX': '18'}","{'RND': '113', 'KPR': '0.85', 'APR': '0.14', 'FKPR': '0.20', 'KMAX': '28'}","{'RND': '43', 'KPR': '0.84', 'APR': '0.28', 'FKPR': '0.26', 'KMAX': '22'}"
8872,mazin,"{'RND': '41', 'KPR': '0.49', 'APR': '0.34', 'FKPR': '0.07', 'KMAX': '11'}","{'RND': '86', 'KPR': '0.55', 'APR': '0.47', 'FKPR': '0.07', 'KMAX': '19'}","{'RND': '63', 'KPR': '0.37', 'APR': '0.46', 'FKPR': '0.05', 'KMAX': '12'}","{'RND': '41', 'KPR': '0.41', 'APR': '0.39', 'FKPR': '0.07', 'KMAX': '11'}","{'RND': '39', 'KPR': '0.69', 'APR': '0.38', 'FKPR': '0.10', 'KMAX': '16'}","{'RND': '113', 'KPR': '0.50', 'APR': '0.22', 'FKPR': '0.04', 'KMAX': '14'}","{'RND': '43', 'KPR': '0.58', 'APR': '0.37', 'FKPR': '0.07', 'KMAX': '14'}"
5957,artzin,"{'RND': '41', 'KPR': '0.85', 'APR': '0.17', 'FKPR': '0.10', 'KMAX': '18'}","{'RND': '86', 'KPR': '0.59', 'APR': '0.17', 'FKPR': '0.10', 'KMAX': '16'}","{'RND': '63', 'KPR': '0.90', 'APR': '0.16', 'FKPR': '0.24', 'KMAX': '28'}","{'RND': '41', 'KPR': '0.71', 'APR': '0.10', 'FKPR': '0.20', 'KMAX': '15'}","{'RND': '39', 'KPR': '0.62', 'APR': '0.15', 'FKPR': '0.10', 'KMAX': '17'}","{'RND': '113', 'KPR': '0.68', 'APR': '0.19', 'FKPR': '0.17', 'KMAX': '20'}","{'RND': '43', 'KPR': '0.70', 'APR': '0.21', 'FKPR': '0.07', 'KMAX': '16'}"
5351,RgLMeister,"{'RND': '41', 'KPR': '0.73', 'APR': '0.46', 'FKPR': '0.05', 'KMAX': '21'}","{'RND': '86', 'KPR': '0.66', 'APR': '0.31', 'FKPR': '0.06', 'KMAX': '18'}","{'RND': '63', 'KPR': '0.62', 'APR': '0.22', 'FKPR': '0.02', 'KMAX': '17'}","{'RND': '41', 'KPR': '0.59', 'APR': '0.29', 'FKPR': '0.12', 'KMAX': '18'}","{'RND': '39', 'KPR': '0.54', 'APR': '0.41', 'FKPR': '0.03', 'KMAX': '14'}","{'RND': '113', 'KPR': '0.64', 'APR': '0.41', 'FKPR': '0.03', 'KMAX': '23'}","{'RND': '43', 'KPR': '0.58', 'APR': '0.35', 'FKPR': '0.05', 'KMAX': '14'}"
651,frz,"{'RND': '41', 'KPR': '0.66', 'APR': '0.15', 'FKPR': '0.05', 'KMAX': '17'}","{'RND': '86', 'KPR': '0.59', 'APR': '0.16', 'FKPR': '0.09', 'KMAX': '19'}","{'RND': '63', 'KPR': '0.59', 'APR': '0.16', 'FKPR': '0.06', 'KMAX': '15'}","{'RND': '41', 'KPR': '0.76', 'APR': '0.17', 'FKPR': '0.07', 'KMAX': '20'}","{'RND': '39', 'KPR': '0.51', 'APR': '0.26', 'FKPR': '0.10', 'KMAX': '13'}","{'RND': '113', 'KPR': '0.72', 'APR': '0.25', 'FKPR': '0.07', 'KMAX': '22'}","{'RND': '43', 'KPR': '0.81', 'APR': '0.12', 'FKPR': '0.09', 'KMAX': '19'}"
3885,valyn,"{'RND': '24', 'KPR': '0.54', 'APR': '0.54', 'FKPR': '0.17', 'KMAX': '13'}","{'RND': '38', 'KPR': '0.92', 'APR': '0.34', 'FKPR': '0.13', 'KMAX': '18'}","{'RND': '64', 'KPR': '0.55', 'APR': '0.23', 'FKPR': '0.05', 'KMAX': '14'}","{'RND': '121', 'KPR': '0.82', 'APR': '0.26', 'FKPR': '0.12', 'KMAX': '24'}","{'RND': '59', 'KPR': '0.71', 'APR': '0.42', 'FKPR': '0.08', 'KMAX': '21'}","{'RND': '92', 'KPR': '0.59', 'APR': '0.22', 'FKPR': '0.05', 'KMAX': '16'}","{'RND': '114', 'KPR': '0.63', 'APR': '0.46', 'FKPR': '0.12', 'KMAX': '17'}"
8402,icy,"{'RND': '21', 'KPR': '0.52', 'APR': '0.24', 'FKPR': '0.00', 'KMAX': '11'}","{'RND': '17', 'KPR': '0.76', 'APR': '0.18', 'FKPR': '0.12', 'KMAX': '13'}","{'RND': '19', 'KPR': '0.37', 'APR': '0.05', 'FKPR': '0.16', 'KMAX': '7'}","{'RND': '117', 'KPR': '0.71', 'APR': '0.37', 'FKPR': '0.09', 'KMAX': '17'}","{'RND': '118', 'KPR': '0.59', 'APR': '0.34', 'FKPR': '0.15', 'KMAX': '19'}","{'RND': '42', 'KPR': '0.45', 'APR': '0.26', 'FKPR': '0.12', 'KMAX': '12'}","{'RND': '23', 'KPR': '0.61', 'APR': '0.35', 'FKPR': '0.17', 'KMAX': '14'}"
15500,trent,"{'RND': '24', 'KPR': '0.67', 'APR': '0.13', 'FKPR': '0.00', 'KMAX': '16'}","{'RND': '38', 'KPR': '0.68', 'APR': '0.61', 'FKPR': '0.11', 'KMAX': '16'}","{'RND': '64', 'KPR': '0.63', 'APR': '0.17', 'FKPR': '0.11', 'KMAX': '16'}","{'RND': '121', 'KPR': '0.76', 'APR': '0.31', 'FKPR': '0.07', 'KMAX': '19'}","{'RND': '59', 'KPR': '0.68', 'APR': '0.36', 'FKPR': '0.07', 'KMAX': '17'}","{'RND': '92', 'KPR': '0.72', 'APR': '0.34', 'FKPR': '0.11', 'KMAX': '22'}","{'RND': '114', 'KPR': '0.67', 'APR': '0.32', 'FKPR': '0.06', 'KMAX': '19'}"
4581,JonahP,"{'RND': '24', 'KPR': '0.83', 'APR': '0.79', 'FKPR': '0.00', 'KMAX': '20'}","{'RND': '38', 'KPR': '0.55', 'APR': '0.58', 'FKPR': '0.08', 'KMAX': '11'}","{'RND': '64', 'KPR': '0.61', 'APR': '0.23', 'FKPR': '0.08', 'KMAX': '15'}","{'RND': '121', 'KPR': '0.80', 'APR': '0.32', 'FKPR': '0.11', 'KMAX': '19'}","{'RND': '59', 'KPR': '0.75', 'APR': '0.36', 'FKPR': '0.03', 'KMAX': '17'}","{'RND': '92', 'KPR': '0.46', 'APR': '0.45', 'FKPR': '0.03', 'KMAX': '18'}","{'RND': '114', 'KPR': '0.73', 'APR': '0.26', 'FKPR': '0.04', 'KMAX': '23'}"
